Volatility 3 Framework 2.10.0

Offset	Name
0x830565aeea30	\Windows\Globalization\Sorting\SortDefault.nls
0x830565aeebc0	\Windows\System32\kerberos.dll
0x830565aeed50	\Windows\System32\msv1_0.dll
0x830565aeeee0	\Windows\System32\aadcloudap.dll
0x830565aef200	\Windows\System32\logoncli.dll
0x830565aef390	\Windows\System32\pku2u.dll
0x830565aef520	\Windows\System32\cloudAP.dll
0x830565aefb60	\Windows\System32\negoexts.dll
0x830565aefcf0	\Windows\System32\winsta.dll
0x830565aefe80	\Windows\System32\gmsaclient.dll
0x830565af0330	\$Directory
0x830565af04c0	\$Directory
0x830565af0650	\Windows\System32\cryptbase.dll
0x830565af07e0	\Windows\System32\KerbClientShared.dll
0x830565af0970	\Windows\System32\joinutil.dll
0x830565af0b00	\Windows\System32\cryptsp.dll
0x830565af0c90	\Windows\System32\NtlmShared.dll
0x830565af0e20	\Windows\debug\PASSWD.LOG
0x830565af1140	\Windows\System32\mswsock.dll
0x830565af1460	\Windows\System32\msvcp110_win.dll
0x830565af15f0	\$Directory
0x830565af1780	\Windows\System32\ntmarta.dll
0x830565af1910	\Windows\System32\wkscli.dll
0x830565af1c30	\Windows\System32\rsaenh.dll
0x830565af1dc0	\Windows\System32
0x830565bb5380	\Windows
0x830565bb5510	\Windows\System32\msctf.dll
0x830565bbc4f0	\$Directory
0x830565bbc7d0	\Windows\System32\drivers\null.sys
0x830565bbcab0	\Windows\System32\drivers\dxgkrnl.sys
0x830565bbd630	\$Directory
0x830565bbded0	\Windows\System32\drivers\cdrom.sys
0x830565bbe0a0	\Windows\System32\drivers\beep.sys
0x830565bbe380	\$Secure:$SDH:$INDEX_ALLOCATION
0x830565bbe660	\Windows\System32\drivers\crashdmp.sys
0x830565bbe7d0	\$Directory
0x830565bbe940	\Windows\System32\drivers\storahci.sys
0x830565bbeab0	\$Directory
0x830565bbf070	\$Directory
0x830565bbf7a0	\Windows\System32\drivers\watchdog.sys
0x830565bbf910	\$Directory
0x830565bbfed0	\Windows\System32\drivers\filecrypt.sys
0x830565bc4660	\Windows\System32\ntdll.dll
0x830565bc47d0	\Windows\System32\vertdll.dll
0x830565bc4940	\$Directory
0x830565bc5070	\$Directory
0x830565bc51e0	\Windows\SysWOW64\ntdll.dll
0x830565bf30a0	\$Directory
0x830565bf3210	\$Extend:$I30:$INDEX_ALLOCATION
0x830565bf3380	\Device\HarddiskVolume2\$Extend\$RmMetadata\$TxfLog\$TxfLog
0x830565bf34f0	\$Mft
0x830565bf3660	\$Mft::$BITMAP
0x830565bf3940	\:$I30:$INDEX_ALLOCATION
0x830565bf3c20	\$Extend\$UsnJrnl:$J:$DATA
0x830565bf4070	\$BitMap
0x830565bf41e0	\$Secure:$SDS:$DATA
0x830565bf44c0	\$Secure:$SII:$INDEX_ALLOCATION
0x830565bf4630	\Windows\System32\drivers\dumpfve.sys
0x830565bf4a80	\$Extend\$RmMetadata\$TxfLog\$TxfLog.blf
0x830565bf4d60	\$Directory
0x830565bf4ed0	\Windows\System32\drivers\Diskdump.sys
0x830565c23390	\Windows\System32\smss.exe
0x830565c237e0	\Windows\System32\drivers\CAD.sys
0x830565c23c30	\Windows\System32\drivers\kdnic.sys
0x830565c247b0	\Windows\bootstat.dat
0x830565c24920	\Windows\System32\drivers\i8042prt.sys
0x830565c25a60	\Windows\System32\DriverStore\FileRepository\umbus.inf_amd64_b78a9c5b6fd62c27\umbus.sys
0x830565c26300	\Windows\System32\drivers\mouclass.sys
0x830565c26470	\Windows\System32\drivers\VBoxWddm.sys
0x830565c26ba0	\Windows\System32\drivers\kbdclass.sys
0x830565c26d10	\Windows\System32\drivers\VBoxMouse.sys
0x830565c2b220	\:$I30:$INDEX_ALLOCATION
0x830565c2b390	TxfLog
0x830565c2b7e0	\$Extend\$RmMetadata\$TxfLog\$Tops
0x830565c2c1f0	KtmLog
0x830565c2c360	\$Directory
0x830565c2c4d0	\Device\HarddiskVolume1\$Extend\$RmMetadata\$TxfLog\$TxfLog
0x830565c2d1c0	\$Directory
0x830565c2d330	\Windows\System32\drivers\bam.sys
0x830565c2d4a0	\Windows\System32\drivers\ahcache.sys
0x830565c2d610	\$Extend\$RmMetadata\$TxfLog\$Tops:$T:$DATA
0x830565c2d780	\Device\HarddiskVolume1\$Extend\$RmMetadata\$TxfLog\$TxfLog
0x830565c2da60	\$Directory
0x830565c2dbd0	\$Extend\$RmMetadata\$Txf:$I30:$INDEX_ALLOCATION
0x830565c2dd40	\$Directory
0x830565c2e300	\Windows\System32\DriverStore\FileRepository\compositebus.inf_amd64_7500cffa210c6946\CompositeBus.sys
0x830565cc13a0	\$MftMirr
0x830565cc1db0	\$LogFile
0x830565cc2200	\$Mft
0x830565cc2370	\$BitMap
0x830565cc24e0	\$Mft::$BITMAP
0x830565cc3900	\Device\HarddiskVolume3\$Extend\$RmMetadata\$TxfLog\$TxfLog
0x830565cc3a70	\$Extend\$RmMetadata\$TxfLog\$TxfLog.blf
0x830565cc3be0	\$Secure:$SDS:$DATA
0x830565cc3d50	\$Secure:$SII:$INDEX_ALLOCATION
0x830565cc3ec0	\:$I30:$INDEX_ALLOCATION
0x830565cc41a0	\$Extend\$RmMetadata\$TxfLog\$TxfLogContainer00000000000000000002
0x830565cc4310	\Device\HarddiskVolume3\$Extend\$RmMetadata\$TxfLog\$TxfLog
0x830565cc45f0	\Windows\System32\LogFiles\WMI\RtBackup\EtwRTDefenderAuditLogger.etl
0x830565cc4760	\$Directory
0x830565cc48d0	\$Extend:$I30:$INDEX_ALLOCATION
0x830565cc5170	\$Extend\$RmMetadata\$Repair:$Corrupt:$DATA
0x830565cc52e0	\$Extend\$RmMetadata\$Repair
0x830565cc55c0	\$Extend\$RmMetadata\$Repair:$Verify:$DATA
0x830565cc58a0	\$Extend\$RmMetadata\$Txf:$I30:$INDEX_ALLOCATION
0x830565cc5a10	\$Extend\$RmMetadata\$TxfLog\$Tops:$T:$DATA
0x830565cc5b80	\:$I30:$INDEX_ALLOCATION
0x830565cc5cf0	TxfLog
0x830565cc6140	\$Extend\$RmMetadata\$TxfLog\$TxfLogContainer00000000000000000001
0x830565cc62b0	\Device\HarddiskVolume3\$Extend\$RmMetadata\$TxfLog\$TxfLog
0x830565cc6420	KtmLog
0x830565cc6590	\Windows\System32\LogFiles\WMI\RtBackup\EtwRTEventlog-Security.etl
0x830565cc6700	\Windows\System32\config\TxR\{53b39e3e-18c4-11ea-a811-000d3aa4692b}.TM.blf
0x830565cc6870	\$Extend\$RmMetadata\$TxfLog\$Tops
0x830565cc69e0	\$Extend\$Deleted:$I30:$INDEX_ALLOCATION
0x830565cc6b50	\Windows\System32\LogFiles\WMI\RtBackup\EtwRTDefenderApiLogger.etl
0x830565cc6cc0	\Windows\System32\LogFiles\WMI\RadioMgr.etl
0x830565cc6e30	\$Directory
0x830565cc7110	\$Directory
0x830565cc7280	\$Directory
0x830565cc73f0	\Windows\System32\LogFiles\WMI\RtBackup\EtwRTUBPM.etl
0x830565cc7560	\$Directory
0x830565cc79b0	\Windows\System32\LogFiles\WMI\RtBackup\EtwRTEventLog-Application.etl
0x830565cc7e00	\Windows\System32\LogFiles\WMI\RtBackup\EtwRTDiagLog.etl
0x830565cc83c0	\Windows\System32\LogFiles\WMI\RtBackup\EtwRTEventLog-System.etl
0x830565cc8530	\Windows\System32\WDI\LogFiles\WdiContextLog.etl.003
0x830565cc8810	\Windows\System32\LogFiles\WMI\NetCore.etl
0x830565cc8af0	\Windows\System32\LogFiles\WMI\LwtNetLog.etl
0x830565cc8c60	\Windows\System32\LogFiles\WMI\NtfsLog.etl
0x830565cc8dd0	\Windows\System32\LogFiles\WMI\Microsoft-Windows-Rdp-Graphics-RdpIdd-Trace.etl
0x8305695673a0	\Windows\System32\drivers\HdAudio.sys
0x830569567680	\Windows\System32\drivers\hidusb.sys
0x830569567960	\Windows\System32\drivers\mouhid.sys
0x830569568650	\Windows\System32\drivers\hidparse.sys
0x830569568ef0	\Windows\System32\drivers\usbd.sys
0x8305695691d0	\Windows\System32\drivers\hidclass.sys
0x830569569900	\Windows\System32\drivers\ksthunk.sys
0x8305695720c0	\Windows\bootstat.dat
0x830569572250	\Windows\System32\config\SAM.LOG1
0x8305695723e0	\Windows\System32\config\SOFTWARE.LOG2
0x830569572700	\Windows\System32\basesrv.dll
0x830569572890	\Windows\System32\config\SOFTWARE.LOG1
0x830569572a20	\Windows\System32\config\DEFAULT.LOG1
0x830569572bb0	\$Directory
0x830569572ed0	\Boot\BCD
0x8305695731f0	\Windows\System32\config\SAM
0x830569573380	\Windows\System32\config\SYSTEM.LOG1
0x830569573510	\Windows\System32\config\SAM.LOG2
0x8305695736a0	\$Directory
0x830569573830	\Windows\System32\config\SYSTEM.LOG2
0x8305695739c0	\Windows\System32\config\SECURITY.LOG2
0x830569573b50	\Boot\BCD.LOG
0x830569573ce0	\Windows\System32\config\DEFAULT.LOG2
0x830569573e70	\Windows\System32\config\SECURITY.LOG1
0x8305696470c0	\Windows\System32\ole32.dll
0x830569647250	\Windows\System32\user32.dll
0x8305696473e0	\Windows\System32\oleaut32.dll
0x830569647570	\Windows\System32\advapi32.dll
0x830569647700	\Windows\System32\coml2.dll
0x830569647890	\Windows\System32\imm32.dll
0x830569647a20	\Windows\System32\wow64cpu.dll
0x830569647d40	\Windows\System32\clbcatq.dll
0x830569647ed0	\Windows\System32\ws2_32.dll
0x8305696481f0	\Windows\System32\config\DEFAULT
0x830569648380	\Windows\System32\sechost.dll
0x830569648510	\Windows\System32\Wldap32.dll
0x8305696486a0	\Windows\System32\shell32.dll
0x830569648830	\Windows\System32\psapi.dll
0x8305696489c0	\Windows\System32\difxapi.dll
0x830569648b50	\Windows\System32\msvcrt.dll
0x830569648ce0	\Windows\bootstat.dat
0x8305697290c0	\Windows\System32\config\SECURITY
0x830569729250	\ProtectedPrefix
0x8305697293e0	\Windows\System32\config\SOFTWARE
0x830569729570	\Windows\System32\config\SYSTEM
0x830569729700	\ProtectedPrefix\LocalService
0x830569729890	\Windows\SysWOW64\msctf.dll
0x830569729a20	\ProtectedPrefix
0x830569729bb0	\Windows\SysWOW64\comctl32.dll
0x830569729d40	\ProtectedPrefix\Administrators
0x830569729ed0	\ProtectedPrefix\NetWorkService
0x83056972a1f0	\Windows\SysWOW64\GdiPlus.dll
0x83056972a380	\ProtectedPrefix\LocalService
0x83056972a510	\Windows\SysWOW64\msvcrt.dll
0x83056972a6a0	\ProtectedPrefix\Administrators
0x83056972a830	\ProtectedPrefix\NetWorkService
0x83056972a9c0	\Windows\SysWOW64\coml2.dll
0x83056972ace0	\Windows\System32\Windows.ApplicationModel.Background.SystemEventsBroker.dll
0x83056972ae70	\Sessions
0x8305697cd0c0	\Windows\System32\msvcp_win.dll
0x8305697cd250	\Windows\System32\ucrtbase.dll
0x8305697cd3e0	\Windows\System32\normaliz.dll
0x8305697cd570	\Windows\System32\nsi.dll
0x8305697cd700	\Windows\System32\bcryptprimitives.dll
0x8305697cd890	\Windows\System32\crypt32.dll
0x8305697cda20	\Windows\System32\imagehlp.dll
0x8305697cdbb0	\Windows\System32\combase.dll
0x8305697cdd40	\Windows\System32\cfgmgr32.dll
0x8305697cded0	\Windows\System32\gdi32.dll
0x8305697ce1f0	\Windows\System32\wow64.dll
0x8305697ce380	\Windows\System32\GdiPlus.dll
0x8305697ce510	\Windows\System32\SHCore.dll
0x8305697ce6a0	\Windows\System32\comdlg32.dll
0x8305697ce830	\Windows\System32\rpcrt4.dll
0x8305697ce9c0	\Windows\System32\kernel32.dll
0x8305697ceb50	\Windows\System32\wow64win.dll
0x8305697cece0	\Windows\System32\bcrypt.dll
0x8305697cee70	\Windows\System32\setupapi.dll
0x8305699630c0	\Windows\SysWOW64\clbcatq.dll
0x830569963250	\Windows\System32\comctl32.dll
0x8305699633e0	\Windows\SysWOW64\KernelBase.dll
0x830569963570	\Windows\SysWOW64\nsi.dll
0x830569963700	\Windows\SysWOW64\ucrtbase.dll
0x830569963890	\Windows\SysWOW64\advapi32.dll
0x830569963a20	\Windows\SysWOW64\difxapi.dll
0x830569963bb0	\Windows\SysWOW64\kernel32.dll
0x830569963d40	\Windows\SysWOW64\gdi32.dll
0x830569963ed0	\Windows\System32\gdi32full.dll
0x8305699641f0	\Windows\SysWOW64\gdi32full.dll
0x830569964380	\Windows\System32\win32u.dll
0x830569964510	\Windows\System32\wintrust.dll
0x8305699646a0	\Windows\System32\KernelBase.dll
0x830569964830	\Windows\SysWOW64\win32u.dll
0x8305699649c0	\Windows\SysWOW64\comdlg32.dll
0x830569964b50	\Windows\SysWOW64\setupapi.dll
0x830569964ce0	\Windows\SysWOW64\wintrust.dll
0x830569964e70	\Windows\SysWOW64\rpcrt4.dll
0x830569da40c0	\Windows\SysWOW64\combase.dll
0x830569da4250	\Windows\SysWOW64\psapi.dll
0x830569da43e0	\Windows\SysWOW64\Wldap32.dll
0x830569da4570	\Windows\SysWOW64\imagehlp.dll
0x830569da4700	\Windows\SysWOW64\shell32.dll
0x830569da4890	\Windows\SysWOW64\bcrypt.dll
0x830569da4a20	\Windows\SysWOW64\cfgmgr32.dll
0x830569da4bb0	\Windows\SysWOW64\shlwapi.dll
0x830569da4d40	\Windows\SysWOW64\crypt32.dll
0x830569da4ed0	\Windows\SysWOW64\msvcp_win.dll
0x830569da51f0	\Windows\SysWOW64\SHCore.dll
0x830569da5380	\Windows\SysWOW64\ws2_32.dll
0x830569da5510	\Windows\SysWOW64\normaliz.dll
0x830569da56a0	\Windows\SysWOW64\ole32.dll
0x830569da5830	\Windows\SysWOW64\sechost.dll
0x830569da59c0	\Windows\SysWOW64\oleaut32.dll
0x830569da5b50	\Windows\SysWOW64\user32.dll
0x830569da5ce0	\Windows\SysWOW64\bcryptprimitives.dll
0x830569da5e70	\Windows\SysWOW64\imm32.dll
0x83056a0357f0	\Windows\System32\LogFiles\WMI\Wifi.etl
0x83056a037790	\$Directory
0x83056a0385f0	\SystemRoot\System32\Config\TxR\{53b39e3e-18c4-11ea-a811-000d3aa4692b}.TM
0x83056a038760	\Windows\System32\config\TxR\{53b39e3d-18c4-11ea-a811-000d3aa4692b}.TxR.1.regtrans-ms
0x83056a0388d0	\SystemRoot\System32\Config\TxR\{53b39e3e-18c4-11ea-a811-000d3aa4692b}.TM
0x83056a038bb0	\Windows\System32\drivers\cdfs.sys
0x83056a0392e0	\Windows\System32\config\TxR\{53b39e3d-18c4-11ea-a811-000d3aa4692b}.TxR.2.regtrans-ms
0x83056a039730	\Windows\System32\config\TxR\{53b39e3d-18c4-11ea-a811-000d3aa4692b}.TxR.blf
0x83056a0398a0	\Windows\System32\config\TxR\{53b39e3d-18c4-11ea-a811-000d3aa4692b}.TxR.0.regtrans-ms
0x83056a039cf0	\Windows\System32\config\TxR\{53b39e3e-18c4-11ea-a811-000d3aa4692b}.TMContainer00000000000000000001.regtrans-ms
0x83056a039e60	\SystemRoot\System32\Config\TxR\{53b39e3d-18c4-11ea-a811-000d3aa4692b}.TxR
0x83056a03a140	\Windows\System32\config\TxR\{53b39e3e-18c4-11ea-a811-000d3aa4692b}.TMContainer00000000000000000002.regtrans-ms
0x83056a03be00	\Windows\System32\drivers\monitor.sys
0x83056a070580	\Windows\System32
0x83056a070710	\
0x83056a0708a0	\Windows\System32\drivers\dxgmms1.sys
0x83056a070a30	\pagefile.sys
0x83056a070bc0	\Windows\System32\en-US\win32kbase.sys.mui
0x83056a070ee0	\Windows\System32
0x83056a071200	\Windows\System32\win32kfull.sys
0x83056a071390	\Windows\System32\en-US\csrss.exe.mui
0x83056a071520	\Windows\System32\locale.nls
0x83056a0716b0	\Windows\System32\en-US\winsrv.dll.mui
0x83056a071840	\Windows\System32\csrss.exe
0x83056a071b60	\Windows\System32\winsrv.dll
0x83056a071cf0	\Windows\System32\drivers\dxgmms2.sys
0x83056a071e80	\Windows\System32\win32k.sys
0x83056a0721a0	\CMApi
0x83056a072330	\$Directory
0x83056a072650	\DumpStack.log.tmp
0x83056a0727e0	\swapfile.sys
0x83056a072970	\Windows\System32\csrsrv.dll
0x83056a072b00	$PATH_TABLE$
0x83056a072c90	\Sessions\0\AppContainerNamedObjects
0x83056a072e20	\Windows\System32\winsrvext.dll
0x83056a073140	\Windows\System32\win32kbase.sys
0x83056a0732d0	\Windows\System32\en-US\lsasrv.dll.mui
0x83056a073460	\Windows\System32\wininit.exe
0x83056a0735f0	\Windows\System32\userenv.dll
0x83056a073910	\Windows\System32\sxssrv.dll
0x83056a073aa0	\Windows\System32\WinBioPlugIns\winbiostorageadapter.dll
0x83056a073dc0	\Endpoint
0x83056a3340d0	\Windows\System32
0x83056a3343f0	\Windows\System32\powrprof.dll
0x83056a334710	\Windows\System32
0x83056a3348a0	\Windows\SystemResources\tquery.dll.mun
0x83056a334a30	\Windows\System32\umpdc.dll
0x83056a334d50	\Windows\System32\csrss.exe
0x83056a334ee0	\Windows\System32\sspicli.dll
0x83056a335200	\CMApi
0x83056a335390	\Windows\System32\en-US\user32.dll.mui
0x83056a335520	\Windows\System32\en-US\kernel32.dll.mui
0x83056a3356b0	\Windows\System32\WinMetadata\Windows.Web.winmd
0x83056a3359d0	\Windows\System32\cdd.dll
0x83056a335b60	\Windows\System32\wcmapi.dll
0x83056a335cf0	\Sessions\1\AppContainerNamedObjects
0x83056a335e80	\Windows\System32\profapi.dll
0x83056a3361a0	\Windows\System32\en-US\user32.dll.mui
0x83056a336330	\LSM_API_service
0x83056a3364c0	\Windows\System32\taskhostw.exe
0x83056a336650	\Windows\System32\wininitext.dll
0x83056a336b00	\Windows\System32\winlogon.exe
0x83056a336c90	\Windows\System32\KBDUS.DLL
0x83056a336e20	\ProgramData\Microsoft\Windows\AppRepository\StateRepository-Machine.srd-shm
0x83056a337140	\Windows\WinSxS\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.19041.1110_none_60b5254171f9507e
0x83056a3372d0	\Windows\System32\SystemSettings.DataModel.dll
0x83056a337460	\Windows\System32\RTWorkQ.dll
0x83056a337910	\$Directory
0x83056a337aa0	\Users\rashmi\AppData\Local\Microsoft\Edge\User Data\GraphiteDawnCache\data_3
0x83056a3400d0	\Windows\Microsoft.NET\assembly\GAC_MSIL\Microsoft.PowerShell.Commands.Utility\v4.0_3.0.0.0__31bf3856ad364e35\Microsoft.PowerShell.Commands.Utility.dll
0x83056a340260	\Windows\System32\sxs.dll
0x83056a3403f0	\Windows\System32\Windows.FileExplorer.Common.dll
0x83056a3408a0	\CMApi
0x83056a340a30	\Windows\System32\msasn1.dll
0x83056a341520	\ProgramData\Microsoft\Windows\AppRepository\Packages\Microsoft.SkypeApp_14.53.77.0_x64__kzf8qxf38zg5c\ActivationStore.dat
0x83056a3416b0	\Windows\System32\regapi.dll
0x83056a3419d0	\InitShutdown
0x83056a341b60	\Windows\System32\SettingsEnvironment.Desktop.dll
0x83056a341cf0	\InitShutdown
0x83056a341e80	\Windows\System32\en-US\combase.dll.mui
0x83056a342330	\Windows\System32\EventAggregation.dll
0x83056a3424c0	\Windows\System32\lsass.exe
0x83056a342650	\InitShutdown
0x83056a3427e0	\Windows\System32
0x83056a342970	\Windows\System32\dpapi.dll
0x83056a342e20	\Windows\System32
0x83056a343140	\$Directory
0x83056a3432d0	\Windows\System32\wldp.dll
0x83056a343460	\Windows\System32\dnsapi.dll
0x83056a3435f0	\Windows\System32\ncrypt.dll
0x83056a343780	\Windows\System32\Windows.Networking.BackgroundTransfer.BackgroundManagerPolicy.dll
0x83056a343910	\Windows\System32\msprivs.dll
0x83056a343c30	\Windows\System32\ntasn1.dll
0x83056b0363d0	\Device\HarddiskVolume2\Windows\ServiceProfiles\NetworkService\NTUSER.DAT{53b39e87-18c4-11ea-a811-000d3aa4692b}.TxR
0x83056b0366b0	\Windows\ServiceProfiles\NetworkService\NTUSER.DAT{53b39e87-18c4-11ea-a811-000d3aa4692b}.TxR.blf
0x83056b0670e0	\Windows\System32\en-US\windows.storage.dll.mui
0x83056b067270	\ProgramData\Microsoft\Windows\LfSvc\Geofence\GeofenceApplicationID.dat
0x83056b067400	\Users\rashmi\AppData\Local\Microsoft\Edge\User Data\GraphiteDawnCache\index
0x83056b067590	\Windows\System32\Windows.UI.Input.Inking.dll
0x83056b067720	\Windows\System32\svchost.exe
0x83056b0678b0	\Windows\ServiceProfiles\NetworkService\NTUSER.DAT{53b39e88-18c4-11ea-a811-000d3aa4692b}.TMContainer00000000000000000002.regtrans-ms
0x83056b067bd0	\Windows\System32\appinfoext.dll
0x83056b067d60	\Windows\System32\RpcRtRemote.dll
0x83056b067ef0	\Windows\System32
0x83056b068080	\Windows\ServiceProfiles\NetworkService\NTUSER.DAT.LOG1
0x83056b068210	\Windows\System32\RpcEpMap.dll
0x83056b0683a0	\Device\HarddiskVolume2\Windows\ServiceProfiles\NetworkService\NTUSER.DAT{53b39e88-18c4-11ea-a811-000d3aa4692b}.TM
0x83056b068530	\Device\HarddiskVolume2\Windows\ServiceProfiles\NetworkService\NTUSER.DAT{53b39e88-18c4-11ea-a811-000d3aa4692b}.TM
0x83056b0686c0	\Winsock2\CatalogChangeListener-298-0
0x83056b068850	\Endpoint
0x83056b0689e0	\Windows\System32\rpcss.dll
0x83056b068b70	\Windows\ServiceProfiles\NetworkService\NTUSER.DAT{53b39e88-18c4-11ea-a811-000d3aa4692b}.TMContainer00000000000000000001.regtrans-ms
0x83056b068d00	\Endpoint
0x83056b069340	\Windows\ServiceProfiles\NetworkService\NTUSER.DAT.LOG2
0x83056b069660	\Windows\SoftwareDistribution\DataStore\DataStore.jfm
0x83056b0697f0	\$Directory
0x83056b069980	\Windows\SystemResources\Windows.UI.ShellCommon\StartUI\Assets\Fonts\BitMDL2.ttf
0x83056b069b10	\Windows\ServiceProfiles\NetworkService\NTUSER.DAT{53b39e88-18c4-11ea-a811-000d3aa4692b}.TM.blf
0x83056b069ca0	\Windows\ServiceProfiles\NetworkService\NTUSER.DAT
0x83056b069e30	\Windows\System32\wbem\WmiPrvSE.exe
0x83056b06a150	\CMNotify
0x83056b06a2e0	\Endpoint
0x83056b06a470	\Endpoint
0x83056b06a600	\epmapper
0x83056b06a790	\Windows\Fonts\micross.ttf
0x83056b06a920	\$Directory
0x83056b06ac40	\Winsock2\CatalogChangeListener-380-0
0x83056b06add0	\epmapper
0x83056b06b0f0	\Endpoint
0x83056b06b280	\Windows\System32\en-US\mswsock.dll.mui
0x83056b06b5a0	\CMNotify
0x83056b06b730	\Endpoint
0x83056b06b8c0	\Endpoint
0x83056b06ba50	\Endpoint
0x83056b06bbe0	\Endpoint
0x83056b06bd70	\Windows\System32\psmsrv.dll
0x83056b06c090	\Windows\System32\kernel.appcore.dll
0x83056b06c220	\Endpoint
0x83056b06c3b0	\Winsock2\CatalogChangeListener-20c-0
0x83056b06c540	\Endpoint
0x83056b06c6d0	\epmapper
0x83056b06c860	\Windows\Fonts\marlett.ttf
0x83056b06c9f0	\Endpoint
0x83056b06cb80	\Endpoint
0x83056b06cea0	\Windows\Fonts\segoeui.ttf
0x83056b06d1c0	\srvsvc
0x83056b06d350	\$Directory
0x83056b06d4e0	\Endpoint
0x83056b06d670	\Windows\System32\dwmapi.dll
0x83056b06d800	\Windows\System32\PsmServiceExtHost.dll
0x83056b06d990	\Endpoint
0x83056b06db20	\Windows\System32\wer.dll
0x83056b06dcb0	\Endpoint
0x83056b06de40	\Windows\System32\lsm.dll
0x83056b06e160	\Windows\System32\bisrv.dll
0x83056b06e2f0	\CMNotify
0x83056b06e480	\Windows\System32\ResourcePolicyClient.dll
0x83056b06e610	\Windows\System32\sysntfy.dll
0x83056b06e7a0	\LSM_API_service
0x83056b06e930	\Endpoint
0x83056b06ec50	\Windows\System32\rmclient.dll
0x83056b06ede0	\Windows\System32\wshhyperv.dll
0x83056b088980	\Windows\ServiceProfiles\NetworkService\NTUSER.DAT{53b39e87-18c4-11ea-a811-000d3aa4692b}.TxR.2.regtrans-ms
0x83056b089500	\Windows\ServiceProfiles\NetworkService\NTUSER.DAT{53b39e87-18c4-11ea-a811-000d3aa4692b}.TxR.0.regtrans-ms
0x83056b08a080	\Windows\ServiceProfiles\NetworkService\NTUSER.DAT{53b39e87-18c4-11ea-a811-000d3aa4692b}.TxR.1.regtrans-ms
0x83056b0e40e0	\Endpoint
0x83056b0e4270	\Windows\System32\imapi2.dll
0x83056b0e4400	\Windows\System32\uxtheme.dll
0x83056b0e4590	\Winsock2\CatalogChangeListener-308-0
0x83056b0e4a40	\Windows\Resources\Themes\aero\aero.msstyles
0x83056b0e4d60	\Windows\System32\embeddedmodesvcapi.dll
0x83056b0e4ef0	\Windows\System32\dab.dll
0x83056b0e5210	\Windows\System32\WinMetadata\Windows.UI.winmd
